,System_ID,log-gamma,T,Solvent_SMILES,Solute_SMILES,T_str,Rare_species,Rare_solvent_solute,key_class,GH-GNN,Same_key_class_n,Similarity_max,Similarity_max_10,Similarity_max_30,Similarity_max_50,Similarity_max_100
81,C1OCCOCCOCCOCCOCCOC1_CO_50.0,-0.202116184,50.0,C1OCCOCCOCCOCCOCCOC1,CO,50.0,C1COCCOCCOCCOCCOCCO1,Solvent,Organooxygen compounds_Organooxygen compounds,-0.3749511241912842,307,1.0,0.5283018867924528,0.3142857142857143,0.2558139534883721,0.18518518518518517
82,C1OCCOCCOCCOCCOCCOC1_ClC(Cl)(Cl)Cl_50.0,0.058268908,50.0,C1OCCOCCOCCOCCOCCOC1,ClC(Cl)(Cl)Cl,50.0,C1COCCOCCOCCOCCOCCO1,Solvent,Organooxygen compounds_Alkyl halides,0.0257833898067474,93,1.0,0.5283018867924528,0.3142857142857143,0.2558139534883721,0.18518518518518517
83,C1OCCOCCOCCOCCOCCOC1_ClC(Cl)Cl_50.0,-1.546463113,50.0,C1OCCOCCOCCOCCOCCOC1,ClC(Cl)Cl,50.0,C1COCCOCCOCCOCCOCCO1,Solvent,Organooxygen compounds_Alkyl halides,-1.5442043542861938,93,1.0,0.5283018867924528,0.3142857142857143,0.2558139534883721,0.18518518518518517
84,C1OCCOCCOCCOCCOCCOC1_ClCCl_50.0,-1.390302383,50.0,C1OCCOCCOCCOCCOCCOC1,ClCCl,50.0,C1COCCOCCOCCOCCOCCO1,Solvent,Organooxygen compounds_Alkyl halides,-1.2174352407455444,93,1.0,0.5283018867924528,0.3142857142857143,0.2558139534883721,0.18518518518518517
85,C1OCCOCCOCCOCCOCCOC1_OCCC_50.0,0.074179398,50.0,C1OCCOCCOCCOCCOCCOC1,OCCC,50.0,C1COCCOCCOCCOCCOCCO1,Solvent,Organooxygen compounds_Organooxygen compounds,0.4237464666366577,307,1.0,0.5283018867924528,0.3142857142857143,0.2558139534883721,0.18518518518518517
86,C1OCCOCCOCCOCCOCCOC1_OCC_50.0,0.088926209,50.0,C1OCCOCCOCCOCCOCCOC1,OCC,50.0,C1COCCOCCOCCOCCOCCO1,Solvent,Organooxygen compounds_Organooxygen compounds,-0.2935831546783447,307,1.0,0.5283018867924528,0.3142857142857143,0.2558139534883721,0.18518518518518517
87,C1OCCOCCOCCOCCOCCOC1_c1ccccc1_50.0,-0.253602759,50.0,C1OCCOCCOCCOCCOCCOC1,c1ccccc1,50.0,C1COCCOCCOCCOCCOCCO1,Solvent,Organooxygen compounds_Benzene and substituted derivatives,-0.3170993030071258,245,1.0,0.5283018867924528,0.3142857142857143,0.2558139534883721,0.18518518518518517
88,C=CC1CCC[S]1(=O)=O_C1CCCC1_25.0,2.534014224,25.0,C=CC1CCC[S]1(=O)=O,C1CCCC1,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.3627572059631348,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
89,C=CC1CCC[S]1(=O)=O_C1CCCC1_40.0,2.388671042,40.0,C=CC1CCC[S]1(=O)=O,C1CCCC1,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.1788363456726074,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
90,C=CC1CCC[S]1(=O)=O_C1CCCC1_60.0,2.292534757,60.0,C=CC1CCC[S]1(=O)=O,C1CCCC1,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,1.95937180519104,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
91,C=CC1CCC[S]1(=O)=O_C1CCCCC1_25.0,2.94433371,25.0,C=CC1CCC[S]1(=O)=O,C1CCCCC1,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.459954261779785,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
92,C=CC1CCC[S]1(=O)=O_C1CCCCC1_40.0,2.740710983,40.0,C=CC1CCC[S]1(=O)=O,C1CCCCC1,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.34841251373291,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
93,C=CC1CCC[S]1(=O)=O_C1CCCCC1_60.0,2.624233715,60.0,C=CC1CCC[S]1(=O)=O,C1CCCCC1,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.2153148651123047,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
94,C=CC1CCC[S]1(=O)=O_CC(C)CC(C)(C)C_25.0,3.970140959,25.0,C=CC1CCC[S]1(=O)=O,CC(C)CC(C)(C)C,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,3.36607027053833,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
95,C=CC1CCC[S]1(=O)=O_CC(C)CC(C)(C)C_40.0,3.751572523,40.0,C=CC1CCC[S]1(=O)=O,CC(C)CC(C)(C)C,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,3.197622060775757,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
96,C=CC1CCC[S]1(=O)=O_CC(C)CC(C)(C)C_60.0,3.611026015,60.0,C=CC1CCC[S]1(=O)=O,CC(C)CC(C)(C)C,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.996619939804077,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
97,C=CC1CCC[S]1(=O)=O_CC1CCCC1_25.0,2.984671326,25.0,C=CC1CCC[S]1(=O)=O,CC1CCCC1,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.4975335597991943,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
98,C=CC1CCC[S]1(=O)=O_CC1CCCC1_40.0,2.784455532,40.0,C=CC1CCC[S]1(=O)=O,CC1CCCC1,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.390568733215332,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
99,C=CC1CCC[S]1(=O)=O_CC1CCCC1_60.0,2.674010709,60.0,C=CC1CCC[S]1(=O)=O,CC1CCCC1,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.262932062149048,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
100,C=CC1CCC[S]1(=O)=O_CC1CCCCC1_25.0,3.295910937,25.0,C=CC1CCC[S]1(=O)=O,CC1CCCCC1,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.8084311485290527,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
101,C=CC1CCC[S]1(=O)=O_CC1CCCCC1_40.0,3.072137605,40.0,C=CC1CCC[S]1(=O)=O,CC1CCCCC1,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.677902936935425,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
102,C=CC1CCC[S]1(=O)=O_CC1CCCCC1_60.0,2.943701865,60.0,C=CC1CCC[S]1(=O)=O,CC1CCCCC1,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.5221495628356934,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
103,C=CC1CCC[S]1(=O)=O_CCCCCCC_25.0,3.860624442,25.0,C=CC1CCC[S]1(=O)=O,CCCCCCC,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,3.3529608249664307,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
104,C=CC1CCC[S]1(=O)=O_CCCCCCC_40.0,3.616066797,40.0,C=CC1CCC[S]1(=O)=O,CCCCCCC,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,3.1855597496032715,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
105,C=CC1CCC[S]1(=O)=O_CCCCCCC_60.0,3.455685567,60.0,C=CC1CCC[S]1(=O)=O,CCCCCCC,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.985807418823242,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
106,C=CC1CCC[S]1(=O)=O_CCCCCC_25.0,3.522795353,25.0,C=CC1CCC[S]1(=O)=O,CCCCCC,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,3.049158334732056,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
107,C=CC1CCC[S]1(=O)=O_CCCCCC_40.0,3.299164656,40.0,C=CC1CCC[S]1(=O)=O,CCCCCC,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.935631036758423,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
108,C=CC1CCC[S]1(=O)=O_CCCCCC_60.0,3.168928992,60.0,C=CC1CCC[S]1(=O)=O,CCCCCC,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Saturated hydrocarbons,2.800163507461548,59,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
109,C=CC1CCC[S]1(=O)=O_Cc1ccccc1_25.0,1.16315081,25.0,C=CC1CCC[S]1(=O)=O,Cc1ccccc1,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Benzene and substituted derivatives,0.6535684466362,25,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
110,C=CC1CCC[S]1(=O)=O_Cc1ccccc1_40.0,1.064710737,40.0,C=CC1CCC[S]1(=O)=O,Cc1ccccc1,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Benzene and substituted derivatives,0.674633264541626,25,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
111,C=CC1CCC[S]1(=O)=O_Cc1ccccc1_60.0,1.064710737,60.0,C=CC1CCC[S]1(=O)=O,Cc1ccccc1,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Benzene and substituted derivatives,0.6997690200805664,25,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
112,C=CC1CCC[S]1(=O)=O_c1ccccc1_25.0,0.832909123,25.0,C=CC1CCC[S]1(=O)=O,c1ccccc1,25.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Benzene and substituted derivatives,0.3012354373931885,25,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
113,C=CC1CCC[S]1(=O)=O_c1ccccc1_40.0,0.741937345,40.0,C=CC1CCC[S]1(=O)=O,c1ccccc1,40.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Benzene and substituted derivatives,0.3542454242706299,25,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
114,C=CC1CCC[S]1(=O)=O_c1ccccc1_60.0,0.78845736,60.0,C=CC1CCC[S]1(=O)=O,c1ccccc1,60.0,C=CC1CCCS1(=O)=O,Solvent,Thiolanes_Benzene and substituted derivatives,0.4174998998641968,25,0.4956896551724138,0.17045454545454544,0.10497237569060773,0.10227272727272728,0.08393285371702638
115,C=CCOC(=O)c1ccccc1C(OCC=C)=O_CC1CCCCC1C_120.0,1.0506015165,120.0,C=CCOC(=O)c1ccccc1C(OCC=C)=O,CC1CCCCC1C,120.0,CC1CCCCC1C,Solute,Benzene and substituted derivatives_Saturated hydrocarbons,1.016445875167847,876,1.0,0.7692307692307693,0.6521739130434783,0.4666666666666667,0.3333333333333333
116,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CC#N_80.0,1.340250423,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CC#N,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organonitrogen compounds,1.421358585357666,6,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
117,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CC(C)=O_80.0,0.350656872,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CC(C)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,0.3966708183288574,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
118,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CC(C)C(C)=O_80.0,0.039220713,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CC(C)C(C)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,0.0792758464813232,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
119,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CC(C)CC(C)C_30.0,-0.185125484,30.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CC(C)CC(C)C,30.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Saturated hydrocarbons,-0.1994960308074951,44,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
120,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CC(C)OC(C)=O_80.0,-0.072570693,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CC(C)OC(C)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Carboxylic acids and derivatives,0.0320731103420257,13,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
121,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CC(C)OC(C)C_80.0,-0.328504067,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CC(C)OC(C)C,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,-0.3158375024795532,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
122,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCC#N_80.0,1.022450928,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCC#N,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organonitrogen compounds,1.0277810096740725,6,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
123,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCC(C)=O_80.0,0.131028262,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCC(C)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,0.1226164102554321,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
124,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCC(C)CC_30.0,-0.30788478,30.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCC(C)CC,30.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Saturated hydrocarbons,-0.3182837963104248,44,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
125,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCCC=O_80.0,-0.010050336,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCCC=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,0.0054194936528801,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
126,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCCCC=C_80.0,-0.46203546,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCCCC=C,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Unsaturated hydrocarbons,-0.3960732221603393,20,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
127,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCCCCCC_30.0,0.172271221,30.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCCCCCC,30.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Saturated hydrocarbons,-0.2826199531555176,44,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
128,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCCCCC_30.0,-0.289016295,30.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCCCCC,30.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Saturated hydrocarbons,-0.3244173526763916,44,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
129,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCCCCC_80.0,-0.371063681,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCCCCC,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Saturated hydrocarbons,-0.35124671459198,44,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
130,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCCCOC=O_80.0,-0.094310679,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCCCOC=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_,-0.0532074384391307,0,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
131,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCCOC(C)=O_80.0,-0.116533816,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCCOC(C)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Carboxylic acids and derivatives,-0.1100090146064758,13,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
132,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCN(=O)=O_80.0,0.90825856,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCN(=O)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,"Prenol lipids_Allyl-type 1,3-dipolar organic compounds",0.9326273202896118,5,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
133,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CCOC(C)=O_80.0,-0.061875404,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CCOC(C)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Carboxylic acids and derivatives,-0.0712260603904724,13,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
134,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CN(C)C=O_80.0,1.10856262,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CN(C)C=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Carboxylic acids and derivatives,1.1095561981201172,13,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
135,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_COC(OC)=O_80.0,0.3074847,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,COC(OC)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organic carbonic acids and derivatives,0.4312676191329956,1,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
136,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_COC(OC)OC_80.0,-0.030459207,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,COC(OC)OC,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_,-0.0170205235481262,0,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
137,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_COP(OC)(OC)=O_80.0,1.193922468,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,COP(OC)(OC)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organic phosphoric acids and derivatives,1.0854487419128418,1,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
138,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_COP(OC)OC_80.0,-1.514127733,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,COP(OC)OC,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_,-0.2385411262512207,0,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
139,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_CS(C)=O_80.0,1.945910149,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,CS(C)=O,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Sulfoxides,1.86492919921875,1,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
140,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_ClCCCl_80.0,-0.415515444,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,ClCCCl,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organochlorides,-0.3955454528331756,13,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
141,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_O=C1CCCC1_80.0,0.122217633,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,O=C1CCCC1,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,0.0969359874725341,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
142,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_O=Cc1occc1_80.0,1.166270937,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,O=Cc1occc1,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,1.1777114868164062,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
143,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_OC(C)C_80.0,1.064710737,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,OC(C)C,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Organooxygen compounds,1.026400089263916,43,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
144,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C_S=C=S_80.0,-0.916290732,80.0,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,S=C=S,80.0,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Solvent,Prenol lipids_Other non-metal organides,-0.8061312437057495,1,1.0,0.3684210526315789,0.25663716814159293,0.22131147540983606,0.1232876712328767
